X, Y
7.500000e-01, 4.750000e+00
7.510000e-01, 4.749667e+00
7.520000e-01, 4.749333e+00
7.530000e-01, 4.749000e+00
7.540000e-01, 4.748667e+00
7.550000e-01, 4.748333e+00
7.560000e-01, 4.748000e+00
7.570000e-01, 4.747667e+00
7.580000e-01, 4.747333e+00
7.590000e-01, 4.747000e+00
7.600000e-01, 4.746667e+00
7.610000e-01, 4.746333e+00
7.620000e-01, 4.746000e+00
7.630000e-01, 4.745667e+00
7.640000e-01, 4.745333e+00
7.650000e-01, 4.745000e+00
7.660000e-01, 4.744667e+00
7.670000e-01, 4.744333e+00
7.680000e-01, 4.744000e+00
7.690000e-01, 4.743667e+00
7.700000e-01, 4.743333e+00
7.710000e-01, 4.743000e+00
7.720000e-01, 4.742667e+00
7.730000e-01, 4.742333e+00
7.740000e-01, 4.742000e+00
7.750000e-01, 4.741667e+00
7.760000e-01, 4.741333e+00
7.770000e-01, 4.741000e+00
7.780000e-01, 4.740667e+00
7.790000e-01, 4.740333e+00
7.800000e-01, 4.740000e+00
7.810000e-01, 4.739667e+00
7.820000e-01, 4.739333e+00
7.830000e-01, 4.739000e+00
7.840000e-01, 4.738667e+00
7.850000e-01, 4.738333e+00
7.860000e-01, 4.738000e+00
7.870000e-01, 4.737667e+00
7.880000e-01, 4.737333e+00
7.890000e-01, 4.737000e+00
7.900000e-01, 4.736667e+00
7.910000e-01, 4.736333e+00
7.920000e-01, 4.736000e+00
7.930000e-01, 4.735667e+00
7.940000e-01, 4.735333e+00
7.950000e-01, 4.735000e+00
7.960000e-01, 4.734667e+00
7.970000e-01, 4.734333e+00
7.980000e-01, 4.734000e+00
7.990000e-01, 4.733667e+00
8.000000e-01, 4.733333e+00
8.010000e-01, 4.733000e+00
8.020000e-01, 4.732667e+00
8.030000e-01, 4.732333e+00
8.040000e-01, 4.732000e+00
8.050000e-01, 4.731667e+00
8.060000e-01, 4.731333e+00
8.070000e-01, 4.731000e+00
8.080000e-01, 4.730667e+00
8.090000e-01, 4.730333e+00
8.100000e-01, 4.730000e+00
8.110000e-01, 4.729667e+00
8.120000e-01, 4.729333e+00
8.130000e-01, 4.729000e+00
8.140000e-01, 4.728667e+00
8.150000e-01, 4.728333e+00
8.160000e-01, 4.728000e+00
8.170000e-01, 4.727667e+00
8.180000e-01, 4.727333e+00
8.190000e-01, 4.727000e+00
8.200000e-01, 4.726667e+00
8.210000e-01, 4.726333e+00
8.220000e-01, 4.726000e+00
8.230000e-01, 4.725667e+00
8.240000e-01, 4.725333e+00
8.250000e-01, 4.725000e+00
8.260000e-01, 4.724667e+00
8.270000e-01, 4.724333e+00
8.280000e-01, 4.724000e+00
8.290000e-01, 4.723667e+00
8.300000e-01, 4.723333e+00
8.310000e-01, 4.723000e+00
8.320000e-01, 4.722667e+00
8.330000e-01, 4.722333e+00
8.340000e-01, 4.722000e+00
8.350000e-01, 4.721667e+00
8.360000e-01, 4.721333e+00
8.370000e-01, 4.721000e+00
8.380000e-01, 4.720667e+00
8.390000e-01, 4.720333e+00
8.400000e-01, 4.720000e+00
8.410000e-01, 4.719667e+00
8.420000e-01, 4.719333e+00
8.430000e-01, 4.719000e+00
8.440000e-01, 4.718667e+00
8.450000e-01, 4.718333e+00
8.460000e-01, 4.718000e+00
8.470000e-01, 4.717667e+00
8.480000e-01, 4.717333e+00
8.490000e-01, 4.717000e+00
8.500000e-01, 4.716667e+00
8.510000e-01, 4.716333e+00
8.520000e-01, 4.716000e+00
8.530000e-01, 4.715667e+00
8.540000e-01, 4.715333e+00
8.550000e-01, 4.715000e+00
8.560000e-01, 4.714667e+00
8.570000e-01, 4.714333e+00
8.580000e-01, 4.714000e+00
8.590000e-01, 4.713667e+00
8.600000e-01, 4.713333e+00
8.610000e-01, 4.713000e+00
8.620000e-01, 4.712667e+00
8.630000e-01, 4.712333e+00
8.640000e-01, 4.712000e+00
8.650000e-01, 4.711667e+00
8.660000e-01, 4.711333e+00
8.670000e-01, 4.711000e+00
8.680000e-01, 4.710667e+00
8.690000e-01, 4.710333e+00
8.700000e-01, 4.710000e+00
8.710000e-01, 4.709667e+00
8.720000e-01, 4.709333e+00
8.730000e-01, 4.709000e+00
8.740000e-01, 4.708667e+00
8.750000e-01, 4.708333e+00
8.760000e-01, 4.708000e+00
8.770000e-01, 4.707667e+00
8.780000e-01, 4.707333e+00
8.790000e-01, 4.707000e+00
8.800000e-01, 4.706667e+00
8.810000e-01, 4.706333e+00
8.820000e-01, 4.706000e+00
8.830000e-01, 4.705667e+00
8.840000e-01, 4.705333e+00
8.850000e-01, 4.705000e+00
8.860000e-01, 4.704667e+00
8.870000e-01, 4.704333e+00
8.880000e-01, 4.704000e+00
8.890000e-01, 4.703667e+00
8.900000e-01, 4.703333e+00
8.910000e-01, 4.703000e+00
8.920000e-01, 4.702667e+00
8.930000e-01, 4.702333e+00
8.940000e-01, 4.702000e+00
8.950000e-01, 4.701667e+00
8.960000e-01, 4.701333e+00
8.970000e-01, 4.701000e+00
8.980000e-01, 4.700667e+00
8.990000e-01, 4.700333e+00
9.000000e-01, 4.700000e+00
9.010000e-01, 4.699667e+00
9.020000e-01, 4.699333e+00
9.030000e-01, 4.699000e+00
9.040000e-01, 4.698667e+00
9.050000e-01, 4.698333e+00
9.060000e-01, 4.698000e+00
9.070000e-01, 4.697667e+00
9.080000e-01, 4.697333e+00
9.090000e-01, 4.697000e+00
9.100000e-01, 4.696667e+00
9.110000e-01, 4.696333e+00
9.120000e-01, 4.696000e+00
9.130000e-01, 4.695667e+00
9.140000e-01, 4.695333e+00
9.150000e-01, 4.695000e+00
9.160000e-01, 4.694667e+00
9.170000e-01, 4.694333e+00
9.180000e-01, 4.694000e+00
9.190000e-01, 4.693667e+00
9.200000e-01, 4.693333e+00
9.210000e-01, 4.693000e+00
9.220000e-01, 4.692667e+00
9.230000e-01, 4.692333e+00
9.240000e-01, 4.692000e+00
9.250000e-01, 4.691667e+00
9.260000e-01, 4.691333e+00
9.270000e-01, 4.691000e+00
9.280000e-01, 4.690667e+00
9.290000e-01, 4.690333e+00
9.300000e-01, 4.690000e+00
9.310000e-01, 4.689667e+00
9.320000e-01, 4.689333e+00
9.330000e-01, 4.689000e+00
9.340000e-01, 4.688667e+00
9.350000e-01, 4.688333e+00
9.360000e-01, 4.688000e+00
9.370000e-01, 4.687667e+00
9.380000e-01, 4.687333e+00
9.390000e-01, 4.687000e+00
9.400000e-01, 4.686667e+00
9.410000e-01, 4.686333e+00
9.420000e-01, 4.686000e+00
9.430000e-01, 4.685667e+00
9.440000e-01, 4.685333e+00
9.450000e-01, 4.685000e+00
9.460000e-01, 4.684667e+00
9.470000e-01, 4.684333e+00
9.480000e-01, 4.684000e+00
9.490000e-01, 4.683667e+00
9.500000e-01, 4.683333e+00
9.510000e-01, 4.683000e+00
9.520000e-01, 4.682667e+00
9.530000e-01, 4.682333e+00
9.540000e-01, 4.682000e+00
9.550000e-01, 4.681667e+00
9.560000e-01, 4.681333e+00
9.570000e-01, 4.681000e+00
9.580000e-01, 4.680667e+00
9.590000e-01, 4.680333e+00
9.600000e-01, 4.680000e+00
9.610000e-01, 4.679667e+00
9.620000e-01, 4.679333e+00
9.630000e-01, 4.679000e+00
9.640000e-01, 4.678667e+00
9.650000e-01, 4.678333e+00
9.660000e-01, 4.678000e+00
9.670000e-01, 4.677667e+00
9.680000e-01, 4.677333e+00
9.690000e-01, 4.677000e+00
9.700000e-01, 4.676667e+00
9.710000e-01, 4.676333e+00
9.720000e-01, 4.676000e+00
9.730000e-01, 4.675667e+00
9.740000e-01, 4.675333e+00
9.750000e-01, 4.675000e+00
9.760000e-01, 4.674667e+00
9.770000e-01, 4.674333e+00
9.780000e-01, 4.674000e+00
9.790000e-01, 4.673667e+00
9.800000e-01, 4.673333e+00
9.810000e-01, 4.673000e+00
9.820000e-01, 4.672667e+00
9.830000e-01, 4.672333e+00
9.840000e-01, 4.672000e+00
9.850000e-01, 4.671667e+00
9.860000e-01, 4.671333e+00
9.870000e-01, 4.671000e+00
9.880000e-01, 4.670667e+00
9.890000e-01, 4.670333e+00
9.900000e-01, 4.670000e+00
9.910000e-01, 4.669667e+00
9.920000e-01, 4.669333e+00
9.930000e-01, 4.669000e+00
9.940000e-01, 4.668667e+00
9.950000e-01, 4.668333e+00
9.960000e-01, 4.668000e+00
9.970000e-01, 4.667667e+00
9.980000e-01, 4.667333e+00
9.990000e-01, 4.667000e+00
1.000000e+00, 4.666667e+00
1.001000e+00, 4.666333e+00
1.002000e+00, 4.666000e+00
1.003000e+00, 4.665667e+00
1.004000e+00, 4.665333e+00
1.005000e+00, 4.665000e+00
1.006000e+00, 4.664667e+00
1.007000e+00, 4.664333e+00
1.008000e+00, 4.664000e+00
1.009000e+00, 4.663667e+00
1.010000e+00, 4.663333e+00
1.011000e+00, 4.663000e+00
1.012000e+00, 4.662667e+00
1.013000e+00, 4.662333e+00
1.014000e+00, 4.662000e+00
1.015000e+00, 4.661667e+00
1.016000e+00, 4.661333e+00
1.017000e+00, 4.661000e+00
1.018000e+00, 4.660667e+00
1.019000e+00, 4.660333e+00
1.020000e+00, 4.660000e+00
1.021000e+00, 4.659667e+00
1.022000e+00, 4.659333e+00
1.023000e+00, 4.659000e+00
1.024000e+00, 4.658667e+00
1.025000e+00, 4.658333e+00
1.026000e+00, 4.658000e+00
1.027000e+00, 4.657667e+00
1.028000e+00, 4.657333e+00
1.029000e+00, 4.657000e+00
1.030000e+00, 4.656667e+00
1.031000e+00, 4.656333e+00
1.032000e+00, 4.656000e+00
1.033000e+00, 4.655667e+00
1.034000e+00, 4.655333e+00
1.035000e+00, 4.655000e+00
1.036000e+00, 4.654667e+00
1.037000e+00, 4.654333e+00
1.038000e+00, 4.654000e+00
1.039000e+00, 4.653667e+00
1.040000e+00, 4.653333e+00
1.041000e+00, 4.653000e+00
1.042000e+00, 4.652667e+00
1.043000e+00, 4.652333e+00
1.044000e+00, 4.652000e+00
1.045000e+00, 4.651667e+00
1.046000e+00, 4.651333e+00
1.047000e+00, 4.651000e+00
1.048000e+00, 4.650667e+00
1.049000e+00, 4.650333e+00
1.050000e+00, 4.650000e+00
1.051000e+00, 4.649667e+00
1.052000e+00, 4.649333e+00
1.053000e+00, 4.649000e+00
1.054000e+00, 4.648667e+00
1.055000e+00, 4.648333e+00
1.056000e+00, 4.648000e+00
1.057000e+00, 4.647667e+00
1.058000e+00, 4.647333e+00
1.059000e+00, 4.647000e+00
1.060000e+00, 4.646667e+00
1.061000e+00, 4.646333e+00
1.062000e+00, 4.646000e+00
1.063000e+00, 4.645667e+00
1.064000e+00, 4.645333e+00
1.065000e+00, 4.645000e+00
1.066000e+00, 4.644667e+00
1.067000e+00, 4.644333e+00
1.068000e+00, 4.644000e+00
1.069000e+00, 4.643667e+00
1.070000e+00, 4.643333e+00
1.071000e+00, 4.643000e+00
1.072000e+00, 4.642667e+00
1.073000e+00, 4.642333e+00
1.074000e+00, 4.642000e+00
1.075000e+00, 4.641667e+00
1.076000e+00, 4.641333e+00
1.077000e+00, 4.641000e+00
1.078000e+00, 4.640667e+00
1.079000e+00, 4.640333e+00
1.080000e+00, 4.640000e+00
1.081000e+00, 4.639667e+00
1.082000e+00, 4.639333e+00
1.083000e+00, 4.639000e+00
1.084000e+00, 4.638667e+00
1.085000e+00, 4.638333e+00
1.086000e+00, 4.638000e+00
1.087000e+00, 4.637667e+00
1.088000e+00, 4.637333e+00
1.089000e+00, 4.637000e+00
1.090000e+00, 4.636667e+00
1.091000e+00, 4.636333e+00
1.092000e+00, 4.636000e+00
1.093000e+00, 4.635667e+00
1.094000e+00, 4.635333e+00
1.095000e+00, 4.635000e+00
1.096000e+00, 4.634667e+00
1.097000e+00, 4.634333e+00
1.098000e+00, 4.634000e+00
1.099000e+00, 4.633667e+00
1.100000e+00, 4.633333e+00
1.101000e+00, 4.633000e+00
1.102000e+00, 4.632667e+00
1.103000e+00, 4.632333e+00
1.104000e+00, 4.632000e+00
1.105000e+00, 4.631667e+00
1.106000e+00, 4.631333e+00
1.107000e+00, 4.631000e+00
1.108000e+00, 4.630667e+00
1.109000e+00, 4.630333e+00
1.110000e+00, 4.630000e+00
1.111000e+00, 4.629667e+00
1.112000e+00, 4.629333e+00
1.113000e+00, 4.629000e+00
1.114000e+00, 4.628667e+00
1.115000e+00, 4.628333e+00
1.116000e+00, 4.628000e+00
1.117000e+00, 4.627667e+00
1.118000e+00, 4.627333e+00
1.119000e+00, 4.627000e+00
1.120000e+00, 4.626667e+00
1.121000e+00, 4.626333e+00
1.122000e+00, 4.626000e+00
1.123000e+00, 4.625667e+00
1.124000e+00, 4.625333e+00
1.125000e+00, 4.625000e+00
1.126000e+00, 4.624667e+00
1.127000e+00, 4.624333e+00
1.128000e+00, 4.624000e+00
1.129000e+00, 4.623667e+00
1.130000e+00, 4.623333e+00
1.131000e+00, 4.623000e+00
1.132000e+00, 4.622667e+00
1.133000e+00, 4.622333e+00
1.134000e+00, 4.622000e+00
1.135000e+00, 4.621667e+00
1.136000e+00, 4.621333e+00
1.137000e+00, 4.621000e+00
1.138000e+00, 4.620667e+00
1.139000e+00, 4.620333e+00
1.140000e+00, 4.620000e+00
1.141000e+00, 4.619667e+00
1.142000e+00, 4.619333e+00
1.143000e+00, 4.619000e+00
1.144000e+00, 4.618667e+00
1.145000e+00, 4.618333e+00
1.146000e+00, 4.618000e+00
1.147000e+00, 4.617667e+00
1.148000e+00, 4.617333e+00
1.149000e+00, 4.617000e+00
1.150000e+00, 4.616667e+00
1.151000e+00, 4.616333e+00
1.152000e+00, 4.616000e+00
1.153000e+00, 4.615667e+00
1.154000e+00, 4.615333e+00
1.155000e+00, 4.615000e+00
1.156000e+00, 4.614667e+00
1.157000e+00, 4.614333e+00
1.158000e+00, 4.614000e+00
1.159000e+00, 4.613667e+00
1.160000e+00, 4.613333e+00
1.161000e+00, 4.613000e+00
1.162000e+00, 4.612667e+00
1.163000e+00, 4.612333e+00
1.164000e+00, 4.612000e+00
1.165000e+00, 4.611667e+00
1.166000e+00, 4.611333e+00
1.167000e+00, 4.611000e+00
1.168000e+00, 4.610667e+00
1.169000e+00, 4.610333e+00
1.170000e+00, 4.610000e+00
1.171000e+00, 4.609667e+00
1.172000e+00, 4.609333e+00
1.173000e+00, 4.609000e+00
1.174000e+00, 4.608667e+00
1.175000e+00, 4.608333e+00
1.176000e+00, 4.608000e+00
1.177000e+00, 4.607667e+00
1.178000e+00, 4.607333e+00
1.179000e+00, 4.607000e+00
1.180000e+00, 4.606667e+00
1.181000e+00, 4.606333e+00
1.182000e+00, 4.606000e+00
1.183000e+00, 4.605667e+00
1.184000e+00, 4.605333e+00
1.185000e+00, 4.605000e+00
1.186000e+00, 4.604667e+00
1.187000e+00, 4.604333e+00
1.188000e+00, 4.604000e+00
1.189000e+00, 4.603667e+00
1.190000e+00, 4.603333e+00
1.191000e+00, 4.603000e+00
1.192000e+00, 4.602667e+00
1.193000e+00, 4.602333e+00
1.194000e+00, 4.602000e+00
1.195000e+00, 4.601667e+00
1.196000e+00, 4.601333e+00
1.197000e+00, 4.601000e+00
1.198000e+00, 4.600667e+00
1.199000e+00, 4.600333e+00
1.200000e+00, 4.600000e+00
1.201000e+00, 4.599667e+00
1.202000e+00, 4.599333e+00
1.203000e+00, 4.599000e+00
1.204000e+00, 4.598667e+00
1.205000e+00, 4.598333e+00
1.206000e+00, 4.598000e+00
1.207000e+00, 4.597667e+00
1.208000e+00, 4.597333e+00
1.209000e+00, 4.597000e+00
1.210000e+00, 4.596667e+00
1.211000e+00, 4.596333e+00
1.212000e+00, 4.596000e+00
1.213000e+00, 4.595667e+00
1.214000e+00, 4.595333e+00
1.215000e+00, 4.595000e+00
1.216000e+00, 4.594667e+00
1.217000e+00, 4.594333e+00
1.218000e+00, 4.594000e+00
1.219000e+00, 4.593667e+00
1.220000e+00, 4.593333e+00
1.221000e+00, 4.593000e+00
1.222000e+00, 4.592667e+00
1.223000e+00, 4.592333e+00
1.224000e+00, 4.592000e+00
1.225000e+00, 4.591667e+00
1.226000e+00, 4.591333e+00
1.227000e+00, 4.591000e+00
1.228000e+00, 4.590667e+00
1.229000e+00, 4.590333e+00
1.230000e+00, 4.590000e+00
1.231000e+00, 4.589667e+00
1.232000e+00, 4.589333e+00
1.233000e+00, 4.589000e+00
1.234000e+00, 4.588667e+00
1.235000e+00, 4.588333e+00
1.236000e+00, 4.588000e+00
1.237000e+00, 4.587667e+00
1.238000e+00, 4.587333e+00
1.239000e+00, 4.587000e+00
1.240000e+00, 4.586667e+00
1.241000e+00, 4.586333e+00
1.242000e+00, 4.586000e+00
1.243000e+00, 4.585667e+00
1.244000e+00, 4.585333e+00
1.245000e+00, 4.585000e+00
1.246000e+00, 4.584667e+00
1.247000e+00, 4.584333e+00
1.248000e+00, 4.584000e+00
1.249000e+00, 4.583667e+00
1.250000e+00, 4.583333e+00
1.251000e+00, 4.583000e+00
1.252000e+00, 4.582667e+00
1.253000e+00, 4.582333e+00
1.254000e+00, 4.582000e+00
1.255000e+00, 4.581667e+00
1.256000e+00, 4.581333e+00
1.257000e+00, 4.581000e+00
1.258000e+00, 4.580667e+00
1.259000e+00, 4.580333e+00
1.260000e+00, 4.580000e+00
1.261000e+00, 4.579667e+00
1.262000e+00, 4.579333e+00
1.263000e+00, 4.579000e+00
1.264000e+00, 4.578667e+00
1.265000e+00, 4.578333e+00
1.266000e+00, 4.578000e+00
1.267000e+00, 4.577667e+00
1.268000e+00, 4.577333e+00
1.269000e+00, 4.577000e+00
1.270000e+00, 4.576667e+00
1.271000e+00, 4.576333e+00
1.272000e+00, 4.576000e+00
1.273000e+00, 4.575667e+00
1.274000e+00, 4.575333e+00
1.275000e+00, 4.575000e+00
1.276000e+00, 4.574667e+00
1.277000e+00, 4.574333e+00
1.278000e+00, 4.574000e+00
1.279000e+00, 4.573667e+00
1.280000e+00, 4.573333e+00
1.281000e+00, 4.573000e+00
1.282000e+00, 4.572667e+00
1.283000e+00, 4.572333e+00
1.284000e+00, 4.572000e+00
1.285000e+00, 4.571667e+00
1.286000e+00, 4.571333e+00
1.287000e+00, 4.571000e+00
1.288000e+00, 4.570667e+00
1.289000e+00, 4.570333e+00
1.290000e+00, 4.570000e+00
1.291000e+00, 4.569667e+00
1.292000e+00, 4.569333e+00
1.293000e+00, 4.569000e+00
1.294000e+00, 4.568667e+00
1.295000e+00, 4.568333e+00
1.296000e+00, 4.568000e+00
1.297000e+00, 4.567667e+00
1.298000e+00, 4.567333e+00
1.299000e+00, 4.567000e+00
1.300000e+00, 4.566667e+00
1.301000e+00, 4.566333e+00
1.302000e+00, 4.566000e+00
1.303000e+00, 4.565667e+00
1.304000e+00, 4.565333e+00
1.305000e+00, 4.565000e+00
1.306000e+00, 4.564667e+00
1.307000e+00, 4.564333e+00
1.308000e+00, 4.564000e+00
1.309000e+00, 4.563667e+00
1.310000e+00, 4.563333e+00
1.311000e+00, 4.563000e+00
1.312000e+00, 4.562667e+00
1.313000e+00, 4.562333e+00
1.314000e+00, 4.562000e+00
1.315000e+00, 4.561667e+00
1.316000e+00, 4.561333e+00
1.317000e+00, 4.561000e+00
1.318000e+00, 4.560667e+00
1.319000e+00, 4.560333e+00
1.320000e+00, 4.560000e+00
1.321000e+00, 4.559667e+00
1.322000e+00, 4.559333e+00
1.323000e+00, 4.559000e+00
1.324000e+00, 4.558667e+00
1.325000e+00, 4.558333e+00
1.326000e+00, 4.558000e+00
1.327000e+00, 4.557667e+00
1.328000e+00, 4.557333e+00
1.329000e+00, 4.557000e+00
1.330000e+00, 4.556667e+00
1.331000e+00, 4.556333e+00
1.332000e+00, 4.556000e+00
1.333000e+00, 4.555667e+00
1.334000e+00, 4.555333e+00
1.335000e+00, 4.555000e+00
1.336000e+00, 4.554667e+00
1.337000e+00, 4.554333e+00
1.338000e+00, 4.554000e+00
1.339000e+00, 4.553667e+00
1.340000e+00, 4.553333e+00
1.341000e+00, 4.553000e+00
1.342000e+00, 4.552667e+00
1.343000e+00, 4.552333e+00
1.344000e+00, 4.552000e+00
1.345000e+00, 4.551667e+00
1.346000e+00, 4.551333e+00
1.347000e+00, 4.551000e+00
1.348000e+00, 4.550667e+00
1.349000e+00, 4.550333e+00
1.350000e+00, 4.550000e+00
1.351000e+00, 4.549667e+00
1.352000e+00, 4.549333e+00
1.353000e+00, 4.549000e+00
1.354000e+00, 4.548667e+00
1.355000e+00, 4.548333e+00
1.356000e+00, 4.548000e+00
1.357000e+00, 4.547667e+00
1.358000e+00, 4.547333e+00
1.359000e+00, 4.547000e+00
1.360000e+00, 4.546667e+00
1.361000e+00, 4.546333e+00
1.362000e+00, 4.546000e+00
1.363000e+00, 4.545667e+00
1.364000e+00, 4.545333e+00
1.365000e+00, 4.545000e+00
1.366000e+00, 4.544667e+00
1.367000e+00, 4.544333e+00
1.368000e+00, 4.544000e+00
1.369000e+00, 4.543667e+00
1.370000e+00, 4.543333e+00
1.371000e+00, 4.543000e+00
1.372000e+00, 4.542667e+00
1.373000e+00, 4.542333e+00
1.374000e+00, 4.542000e+00
1.375000e+00, 4.541667e+00
1.376000e+00, 4.541333e+00
1.377000e+00, 4.541000e+00
1.378000e+00, 4.540667e+00
1.379000e+00, 4.540333e+00
1.380000e+00, 4.540000e+00
1.381000e+00, 4.539667e+00
1.382000e+00, 4.539333e+00
1.383000e+00, 4.539000e+00
1.384000e+00, 4.538667e+00
1.385000e+00, 4.538333e+00
1.386000e+00, 4.538000e+00
1.387000e+00, 4.537667e+00
1.388000e+00, 4.537333e+00
1.389000e+00, 4.537000e+00
1.390000e+00, 4.536667e+00
1.391000e+00, 4.536333e+00
1.392000e+00, 4.536000e+00
1.393000e+00, 4.535667e+00
1.394000e+00, 4.535333e+00
1.395000e+00, 4.535000e+00
1.396000e+00, 4.534667e+00
1.397000e+00, 4.534333e+00
1.398000e+00, 4.534000e+00
1.399000e+00, 4.533667e+00
1.400000e+00, 4.533333e+00
1.401000e+00, 4.533000e+00
1.402000e+00, 4.532667e+00
1.403000e+00, 4.532333e+00
1.404000e+00, 4.532000e+00
1.405000e+00, 4.531667e+00
1.406000e+00, 4.531333e+00
1.407000e+00, 4.531000e+00
1.408000e+00, 4.530667e+00
1.409000e+00, 4.530333e+00
1.410000e+00, 4.530000e+00
1.411000e+00, 4.529667e+00
1.412000e+00, 4.529333e+00
1.413000e+00, 4.529000e+00
1.414000e+00, 4.528667e+00
1.415000e+00, 4.528333e+00
1.416000e+00, 4.528000e+00
1.417000e+00, 4.527667e+00
1.418000e+00, 4.527333e+00
1.419000e+00, 4.527000e+00
1.420000e+00, 4.526667e+00
1.421000e+00, 4.526333e+00
1.422000e+00, 4.526000e+00
1.423000e+00, 4.525667e+00
1.424000e+00, 4.525333e+00
1.425000e+00, 4.525000e+00
1.426000e+00, 4.524667e+00
1.427000e+00, 4.524333e+00
1.428000e+00, 4.524000e+00
1.429000e+00, 4.523667e+00
1.430000e+00, 4.523333e+00
1.431000e+00, 4.523000e+00
1.432000e+00, 4.522667e+00
1.433000e+00, 4.522333e+00
1.434000e+00, 4.522000e+00
1.435000e+00, 4.521667e+00
1.436000e+00, 4.521333e+00
1.437000e+00, 4.521000e+00
1.438000e+00, 4.520667e+00
1.439000e+00, 4.520333e+00
1.440000e+00, 4.520000e+00
1.441000e+00, 4.519667e+00
1.442000e+00, 4.519333e+00
1.443000e+00, 4.519000e+00
1.444000e+00, 4.518667e+00
1.445000e+00, 4.518333e+00
1.446000e+00, 4.518000e+00
1.447000e+00, 4.517667e+00
1.448000e+00, 4.517333e+00
1.449000e+00, 4.517000e+00
1.450000e+00, 4.516667e+00
1.451000e+00, 4.516333e+00
1.452000e+00, 4.516000e+00
1.453000e+00, 4.515667e+00
1.454000e+00, 4.515333e+00
1.455000e+00, 4.515000e+00
1.456000e+00, 4.514667e+00
1.457000e+00, 4.514333e+00
1.458000e+00, 4.514000e+00
1.459000e+00, 4.513667e+00
1.460000e+00, 4.513333e+00
1.461000e+00, 4.513000e+00
1.462000e+00, 4.512667e+00
1.463000e+00, 4.512333e+00
1.464000e+00, 4.512000e+00
1.465000e+00, 4.511667e+00
1.466000e+00, 4.511333e+00
1.467000e+00, 4.511000e+00
1.468000e+00, 4.510667e+00
1.469000e+00, 4.510333e+00
1.470000e+00, 4.510000e+00
1.471000e+00, 4.509667e+00
1.472000e+00, 4.509333e+00
1.473000e+00, 4.509000e+00
1.474000e+00, 4.508667e+00
1.475000e+00, 4.508333e+00
1.476000e+00, 4.508000e+00
1.477000e+00, 4.507667e+00
1.478000e+00, 4.507333e+00
1.479000e+00, 4.507000e+00
1.480000e+00, 4.506667e+00
1.481000e+00, 4.506333e+00
1.482000e+00, 4.506000e+00
1.483000e+00, 4.505667e+00
1.484000e+00, 4.505333e+00
1.485000e+00, 4.505000e+00
1.486000e+00, 4.504667e+00
1.487000e+00, 4.504333e+00
1.488000e+00, 4.504000e+00
1.489000e+00, 4.503667e+00
1.490000e+00, 4.503333e+00
1.491000e+00, 4.503000e+00
1.492000e+00, 4.502667e+00
1.493000e+00, 4.502333e+00
1.494000e+00, 4.502000e+00
1.495000e+00, 4.501667e+00
1.496000e+00, 4.501333e+00
1.497000e+00, 4.501000e+00
1.498000e+00, 4.500667e+00
1.499000e+00, 4.500333e+00
